checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_task_partitions,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,offset_task_partitions,partition_block_size,partition_chunk,partition_schedule,partition_task_blocks,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,487050779.949440,0.205317,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,290575407.499830,0.344145,0.552708,180927366.178951
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,491393792.414644,0.203503,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,289824438.713958,0.345036,0.552231,181083526.264578
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,482982862.256638,0.207047,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,290039127.744528,0.344781,0.554949,180196782.191112
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,482174510.933686,0.207394,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,289034764.211356,0.345979,0.556733,179619450.308071
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,497467173.912383,0.201018,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,290332410.604165,0.344433,0.549088,182120320.500825
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,518056778.664021,0.193029,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,282238113.367561,0.354311,0.550759,181567575.902910
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,490109567.926339,0.204036,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,277144691.914607,0.360822,0.568034,176045948.796664
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,185060698.130620,0.540363,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,298110515.494491,0.335446,0.878738,113799623.696038
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,189903025.359069,0.526585,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,287156727.893610,0.348242,0.877884,113910249.543967
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,100979822.175375,0.990297,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,289690256.044376,0.345196,1.338606,74704593.004567
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,104217931.910303,0.959528,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,285954166.344647,0.349706,1.312354,76198948.398674
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,190610297.155009,0.524631,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,286466050.311713,0.349082,0.876998,114025309.731524
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,192495981.764806,0.519491,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,299513013.097802,0.333875,0.856565,116745345.274637
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,103887559.249159,0.962579,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,297068823.735949,0.336622,1.302226,76791612.049029
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,99125717.347929,1.008820,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,290627945.413163,0.344083,1.356198,73735569.192002
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44524168.300656,2.245971,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,296933559.338803,0.336776,2.585951,38670487.015504
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44672447.306643,2.238516,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,309443328.381011,0.323161,2.565007,38986255.553913
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44547158.363858,2.244812,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,317375238.230540,0.315084,2.563494,39009253.573301
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44889356.640499,2.227700,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,300414968.909311,0.332873,2.563595,39007725.933205
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44766101.581514,2.233833,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,306878187.863457,0.325862,2.563086,39015464.736831
