checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,partition_block_size,partition_chunk,partition_schedule,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,126348393.735672,0.791462,1000000,50000000,50000000,2,32768,0,auto,2,64,316541808.753626,0.315914,1.111829,89941910.427197
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,124806141.778681,0.801243,1000000,50000000,50000000,4,32768,0,auto,2,64,297862895.196680,0.335725,1.140429,87686286.370907
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,125093263.956689,0.799404,1000000,50000000,50000000,2,32768,0,auto,2,64,295760909.990325,0.338111,1.141203,87626837.661194
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,127348899.578764,0.785244,1000000,50000000,50000000,4,32768,0,auto,2,64,317594227.723033,0.314867,1.103335,90634264.960449
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,129270415.407476,0.773572,1000000,50000000,50000000,2,32768,0,auto,4,64,300759445.019293,0.332492,1.109347,90143136.217218
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,123635114.820342,0.808832,1000000,50000000,50000000,4,32768,0,auto,4,64,319703190.746401,0.312790,1.124885,88897963.555397
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,127809871.456155,0.782412,1000000,50000000,50000000,2,32768,0,auto,4,64,308238910.603427,0.324424,1.110243,90070403.103048
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,126160342.546074,0.792642,1000000,50000000,50000000,4,32768,0,auto,4,64,320196508.844714,0.312308,1.108262,90231374.720920
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,482188975.256896,0.207388,1000000,50000000,50000000,2,32768,0,auto,2,64,289592795.796609,0.345312,0.556113,179819574.757154
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,517014036.617864,0.193418,1000000,50000000,50000000,4,32768,0,auto,2,64,289702527.213844,0.345182,0.541856,184550819.187406
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,497697998.402163,0.200925,1000000,50000000,50000000,2,32768,0,auto,2,64,282446627.689691,0.354049,0.558516,179045874.104995
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,520236062.175037,0.192220,1000000,50000000,50000000,4,32768,0,auto,2,64,289112872.226469,0.345886,0.541347,184724564.158534
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,494547461.147411,0.202205,1000000,50000000,50000000,2,32768,0,auto,4,64,278488827.480046,0.359081,0.564370,177188575.526341
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,518691340.695278,0.192793,1000000,50000000,50000000,4,32768,0,auto,4,64,290584601.836228,0.344134,0.540128,185141408.351441
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,518904517.652167,0.192714,1000000,50000000,50000000,2,32768,0,auto,4,64,280074538.816297,0.357048,0.552954,180846784.602046
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,504184158.879374,0.198340,1000000,50000000,50000000,4,32768,0,auto,4,64,282619245.462486,0.353833,0.555747,179937915.407960
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,610287885.516748,0.163857,1000000,50000000,50000000,2,32768,0,auto,2,64,289052510.770549,0.345958,0.512742,195030021.429108
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,506798368.506045,0.197317,1000000,50000000,50000000,4,32768,0,auto,2,64,287510532.002668,0.347813,0.548452,182331252.384843
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,414620228.765070,0.241185,1000000,50000000,50000000,2,32768,0,auto,2,64,292700059.717537,0.341647,0.586280,170567073.126292
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,539132367.410990,0.185483,1000000,50000000,50000000,4,32768,0,auto,2,64,289928621.419532,0.344912,0.533824,187327561.638381
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,377635002.894983,0.264806,1000000,50000000,50000000,2,32768,0,auto,4,64,289288680.072945,0.345675,0.613744,162934511.144884
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,591535669.693443,0.169052,1000000,50000000,50000000,4,32768,0,auto,4,64,286333929.360446,0.349243,0.521402,191790620.884062
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,621163062.599552,0.160988,1000000,50000000,50000000,2,32768,0,auto,4,64,291427551.039551,0.343138,0.507493,197047148.145327
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,600337781.821248,0.166573,1000000,50000000,50000000,4,32768,0,auto,4,64,289336799.167717,0.345618,0.515480,193993903.730160
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,126144868.292289,0.792739,1000000,50000000,50000000,2,32768,0,auto,2,64,295886634.392388,0.337967,1.134100,88175617.979757
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,126331227.014836,0.791570,1000000,50000000,50000000,4,32768,0,auto,2,64,296736638.735211,0.336999,1.132190,88324382.134347
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,125078004.887434,0.799501,1000000,50000000,50000000,2,32768,0,auto,2,64,318739686.410600,0.313736,1.116396,89573944.584657
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,127587413.306678,0.783776,1000000,50000000,50000000,4,32768,0,auto,2,64,298981129.153135,0.334469,1.122032,89124038.734207
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,124838127.053927,0.801037,1000000,50000000,50000000,2,32768,0,auto,4,64,318737884.899669,0.313737,1.117952,89449286.402773
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,125674795.867113,0.795704,1000000,50000000,50000000,4,32768,0,auto,4,64,318227697.312870,0.314240,1.113123,89837328.563972
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,123496499.212473,0.809740,1000000,50000000,50000000,2,32768,0,auto,4,64,317373681.002673,0.315086,1.128340,88625760.759418
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,127008801.763380,0.787347,1000000,50000000,50000000,4,32768,0,auto,4,64,308741405.695214,0.323896,1.114581,89719811.289211
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,512441376.260169,0.195144,1000000,50000000,50000000,2,32768,0,auto,2,64,277969489.836478,0.359752,0.558661,178999546.305421
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,507254857.438639,0.197140,1000000,50000000,50000000,4,32768,0,auto,2,64,283943621.830113,0.352183,0.552763,180909355.283447
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,519259217.877614,0.192582,1000000,50000000,50000000,2,32768,0,auto,2,64,277785082.413298,0.359991,0.556351,179742499.311407
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,497675640.769625,0.200934,1000000,50000000,50000000,4,32768,0,auto,2,64,291140407.517137,0.343477,0.547714,182576893.522229
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,499938570.060600,0.200025,1000000,50000000,50000000,2,32768,0,auto,4,64,290071967.571990,0.344742,0.548034,182470468.737482
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,517408318.691912,0.193271,1000000,50000000,50000000,4,32768,0,auto,4,64,290936209.313829,0.343718,0.540174,185125704.715779
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,501926638.862906,0.199232,1000000,50000000,50000000,2,32768,0,auto,4,64,277395089.941125,0.360497,0.562918,177645639.115193
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,518742570.994236,0.192774,1000000,50000000,50000000,4,32768,0,auto,4,64,289161562.052123,0.345827,0.541790,184573222.514274
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,588004835.635256,0.170067,1000000,50000000,50000000,2,32768,0,auto,2,64,289197368.910110,0.345785,0.519391,192533146.418191
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,601569615.908420,0.166232,1000000,50000000,50000000,4,32768,0,auto,2,64,298934322.970729,0.334522,0.503997,198414001.932625
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,591264216.275090,0.169129,1000000,50000000,50000000,2,32768,0,auto,2,64,297234668.694830,0.336435,0.508801,196540332.257627
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,614933905.741938,0.162619,1000000,50000000,50000000,4,32768,0,auto,2,64,298832959.834051,0.334635,0.500805,199678451.552047
