checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,partition_block_size,partition_chunk,partition_schedule,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,106621872.964934,0.937894,1000000,50000000,50000000,2,32768,0,auto,2,64,289558868.085689,0.345353,1.286740,77715801.629033
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,105787431.855725,0.945292,1000000,50000000,50000000,4,32768,0,auto,2,64,291861084.732195,0.342629,1.291208,77446828.991302
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,203397784.007128,0.491647,1000000,50000000,50000000,2,32768,0,auto,4,64,288991511.823365,0.346031,0.841030,118901783.559602
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,214591218.792114,0.466002,1000000,50000000,50000000,4,32768,0,auto,4,64,283401928.867614,0.352856,0.822385,121597571.442851
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,110231845.098295,0.907179,1000000,50000000,50000000,2,32768,0,auto,4,64,283635304.630309,0.352565,1.262747,79192436.825512
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,105834848.814484,0.944868,1000000,50000000,50000000,4,32768,0,auto,4,64,285152374.213610,0.350690,1.298618,77004921.203791
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,385008056.850204,0.259735,1000000,50000000,50000000,2,32768,0,auto,2,64,291722505.473612,0.342792,0.605830,165062907.194269
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,358975431.684825,0.278571,1000000,50000000,50000000,4,32768,0,auto,2,64,296658642.579840,0.337088,0.618744,161617619.629106
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,196598447.984098,0.508651,1000000,50000000,50000000,2,32768,0,auto,2,64,291727809.477432,0.342785,0.854671,117004136.225509
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,198936932.226893,0.502672,1000000,50000000,50000000,4,32768,0,auto,2,64,283793518.346144,0.352369,0.858066,116541186.245598
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,348665958.005355,0.286807,1000000,50000000,50000000,2,32768,0,auto,4,64,288321806.781937,0.346835,0.637112,156958322.158936
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,352964939.905532,0.283314,1000000,50000000,50000000,4,32768,0,auto,4,64,283180285.322365,0.353132,0.639586,156351027.231231
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,202148339.149025,0.494686,1000000,50000000,50000000,2,32768,0,auto,4,64,296156461.961725,0.337659,0.835857,119637673.730044
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,202680579.852347,0.493387,1000000,50000000,50000000,4,32768,0,auto,4,64,287859504.339879,0.347392,0.844004,118482788.353451
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,492564390.434092,0.203019,1000000,50000000,50000000,2,32768,0,auto,2,64,288969106.576127,0.346058,0.552239,181081022.082734
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,489624515.989656,0.204238,1000000,50000000,50000000,4,32768,0,auto,2,64,276247878.605958,0.361994,0.569372,175632085.510274
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,488003429.534695,0.204917,1000000,50000000,50000000,2,32768,0,auto,2,64,277384954.234118,0.360510,0.568634,175859915.759028
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,491968711.257312,0.203265,1000000,50000000,50000000,4,32768,0,auto,2,64,278481318.685104,0.359091,0.565507,176832622.605978
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,491136371.653450,0.203609,1000000,50000000,50000000,2,32768,0,auto,4,64,283512868.823016,0.352718,0.559671,178676397.502021
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,506185835.536337,0.197556,1000000,50000000,50000000,4,32768,0,auto,4,64,277416172.061623,0.360469,0.561076,178229080.724600
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,504243133.910226,0.198317,1000000,50000000,50000000,2,32768,0,auto,4,64,276267427.609484,0.361968,0.563432,177483682.170642
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,499651827.391532,0.200139,1000000,50000000,50000000,4,32768,0,auto,4,64,277881176.270931,0.359866,0.563117,177583128.391057
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,208517631.115098,0.479576,1000000,50000000,50000000,2,32768,0,auto,2,64,291684178.445065,0.342837,0.825701,121109236.637283
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,206862131.622891,0.483414,1000000,50000000,50000000,4,32768,0,auto,2,64,291504159.450566,0.343048,0.829734,120520559.214086
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,112345799.964833,0.890109,1000000,50000000,50000000,2,32768,0,auto,2,64,287449544.892227,0.347887,1.241293,80561161.504655
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,111470947.039669,0.897095,1000000,50000000,50000000,4,32768,0,auto,2,64,287798085.233332,0.347466,1.247881,80135827.691059
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,207423579.432935,0.482105,1000000,50000000,50000000,2,32768,0,auto,4,64,296774802.397748,0.336956,0.822505,121579840.920385
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,207620715.731553,0.481648,1000000,50000000,50000000,4,32768,0,auto,4,64,294441475.190363,0.339626,0.824349,121307785.865592
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,104403230.615161,0.957825,1000000,50000000,50000000,2,32768,0,auto,4,64,283919716.163477,0.352212,1.313275,76145530.596550
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,106159944.908210,0.941975,1000000,50000000,50000000,4,32768,0,auto,4,64,298131850.920800,0.335422,1.280934,78068017.338548
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,352843082.843409,0.283412,1000000,50000000,50000000,2,32768,0,auto,2,64,284046065.339870,0.352056,0.638486,156620557.067980
